,id,match,date,home_red,home_yellow,home_team,home_goal,away_goal,away_team,away_yellow,away_red,home_goal_half,away_goal_half,main_bet,goals_bet,footGoal_bet,footGoal_home_half,footGoal_home,footGoal_away_half,footGoal_away,flag,f_home_goal_all_h_3,f_away_goal_all_h_3,f_home_yellow_all_h_3,f_home_red_all_h_3,f_away_yellow_all_h_3,f_away_red_all_h_3,f_flag_all_h_3,f_net_goal_all_h_3,f_net_yellow_all_h_3,f_date_all_h_3,f_diff_time_all_h_3
1148,1149,英超,15/10/04,0,2,切尔西,1,3,南安普顿,5,0,1,1,-0.75,2.5,10.0,0,4,5,6,1,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.6666666666666666,1.0,0.11110740753086013,-0.16666250010416409,15/08/09,35.666666666666664
1139,1140,英超,15/10/17,0,1,切尔西,2,0,阿斯顿维拉,3,0,1,0,-1.5,3.0,10.5,3,4,0,4,1,1.3333333333333333,1.6666666666666667,2.0,0.0,3.0,0.6666666666666666,1.0,-0.11110740753086013,-0.1999960000799984,15/08/29,30.0
1124,1125,英超,15/10/31,0,1,切尔西,1,3,利物浦,4,0,1,1,-0.25,2.25,10.5,0,1,2,7,1,1.6666666666666667,1.0,2.0,0.0,3.6666666666666665,0.6666666666666666,1.0,0.24999062535154928,-0.29411245683899695,15/09/19,27.666666666666668
1101,1102,英超,15/11/21,0,1,切尔西,1,0,诺维奇,4,0,0,0,-1.25,3.0,10.5,4,6,3,5,1,1.3333333333333333,2.0,1.3333333333333333,0.0,4.0,0.0,1.0,-0.19999400017999464,-0.4999906251757781,15/10/04,34.666666666666664
1077,1078,英超,15/12/06,0,2,切尔西,0,1,伯恩茅斯,1,0,0,0,-1.25,2.75,10.5,3,11,2,4,1,1.3333333333333333,1.0,1.0,0.0,3.6666666666666665,0.0,1.0,0.14285102067054267,-0.5714163267929974,15/10/17,33.666666666666664
1062,1063,英超,15/12/19,0,1,切尔西,3,1,桑德兰,3,0,2,0,-1.5,2.75,10.5,2,2,1,2,1,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.0,3.0,0.0,1.0,-0.3333166674999583,-0.38460650908055977,15/10/31,30.0
1048,1049,英超,15/12/26,0,1,切尔西,2,2,沃特福德,4,0,1,1,-1.0,2.75,10.5,7,9,3,4,1,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,2.6666666666666665,0.0,1.0,0.3333166674999583,-0.3333250002083281,15/11/21,20.666666666666668
1015,1016,英超,16/01/16,0,1,切尔西,3,3,埃弗顿,1,0,3,3,-0.75,2.75,10.5,6,6,4,4,1,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.0,2.6666666666666665,0.0,1.0,0.11110740753086013,-0.3333250002083281,15/12/06,30.0
979,980,英超,16/02/08,0,0,切尔西,1,1,曼联,3,0,0,0,-0.25,2.25,10.0,3,10,10,11,1,2.6666666666666665,2.0,1.0,0.0,2.6666666666666665,0.0,1.0,0.1428540816982493,-0.45453305818932205,15/12/19,39.333333333333336
972,973,英超,16/02/14,0,0,切尔西,5,1,纽卡斯尔,2,0,3,0,-1.5,3.0,11.0,4,8,1,5,1,2.0,2.0,0.6666666666666666,0.0,2.6666666666666665,0.0,1.0,0.0,-0.5999820005399839,15/12/26,28.333333333333332
946,947,英超,16/03/05,0,1,切尔西,1,1,斯托克城,2,0,1,0,-1.0,2.5,11.0,3,8,2,4,1,3.0,1.6666666666666667,0.3333333333333333,0.0,2.0,0.0,1.0,0.2857081633964986,-0.7142551033527134,16/01/16,31.666666666666668
934,935,英超,16/03/19,0,4,切尔西,2,2,西汉姆,4,0,1,1,-0.75,2.5,11.0,4,10,5,9,1,2.3333333333333335,1.0,0.3333333333333333,0.0,2.3333333333333335,0.0,1.0,0.3999880003599892,-0.7499718760546478,16/02/08,29.333333333333332
899,900,英超,16/04/17,1,2,切尔西,0,3,曼城,3,0,0,1,0.0,2.75,11.0,8,11,3,3,1,2.6666666666666665,1.3333333333333333,1.6666666666666667,0.0,2.6666666666666665,0.0,1.0,0.3333250002083281,-0.23076390544833578,16/02/14,45.0
873,874,英超,16/05/03,0,3,切尔西,2,2,托特纳姆热刺,9,0,0,2,0.0,2.75,11.0,4,7,1,8,1,1.0,2.0,2.3333333333333335,0.3333333333333333,3.0,0.0,1.0,-0.3333222225925802,-0.12499765629394445,16/03/05,40.0
853,854,英超,16/05/15,0,0,切尔西,1,1,莱斯特,0,0,0,0,-0.5,3.25,11.5,3,7,3,6,1,1.3333333333333333,2.3333333333333335,3.0,0.3333333333333333,5.333333333333333,0.0,1.0,-0.2727198349135933,-0.27999664004031954,16/03/19,32.333333333333336
839,840,英超,16/08/16,0,4,切尔西,2,1,西汉姆,2,0,0,0,-1.0,2.75,11.0,3,7,0,1,1,1.0,2.0,1.6666666666666667,0.3333333333333333,4.0,0.0,1.0,-0.3333222225925802,-0.4117574395745957,16/04/17,106.33333333333333
823,824,英超,16/08/27,0,2,切尔西,3,0,伯恩利,2,0,2,0,-1.75,3.0,11.0,5,9,0,5,1,1.6666666666666667,1.3333333333333333,2.3333333333333335,0.0,3.6666666666666665,0.0,1.0,0.11110740753086013,-0.22221851858024586,16/05/03,77.0
808,809,英超,16/09/17,0,1,切尔西,1,2,利物浦,1,0,0,2,-0.25,2.75,11.0,5,6,2,4,1,2.0,0.6666666666666666,2.0,0.0,1.3333333333333333,0.0,1.0,0.4999812507030987,0.19999400017999464,16/05/15,59.333333333333336
778,779,英超,16/10/15,0,1,切尔西,3,0,莱斯特,1,0,2,0,-1.0,2.75,11.5,5,8,2,5,1,2.0,1.0,2.3333333333333335,0.0,1.6666666666666667,0.0,1.0,0.3333222225925802,0.16666250010416409,16/08/16,45.666666666666664
759,760,英超,16/10/23,0,3,切尔西,4,0,曼联,2,0,2,0,-0.25,2.25,10.0,4,5,3,7,1,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.0,1.3333333333333333,0.0,1.0,0.5555370376543005,0.0,16/08/27,33.666666666666664
744,745,英超,16/11/06,0,0,切尔西,5,0,埃弗顿,3,0,3,0,-1.25,2.75,11.5,2,4,0,2,1,2.6666666666666665,0.6666666666666666,1.6666666666666667,0.0,1.3333333333333333,0.0,1.0,0.5999820005399839,0.11110740753086013,16/09/17,28.666666666666668
723,724,英超,16/11/27,0,2,切尔西,2,1,托特纳姆热刺,1,0,1,1,-0.75,2.75,11.0,2,3,3,8,1,4.0,0.0,1.3333333333333333,0.0,2.0,0.0,1.0,0.9999750006249845,-0.19999400017999464,16/10/15,33.0
702,703,英超,16/12/11,0,2,切尔西,1,0,西布朗维奇,4,0,0,0,-1.75,3.0,11.0,1,3,0,1,1,3.6666666666666665,0.3333333333333333,1.6666666666666667,0.0,2.0,0.0,1.0,0.8333125005208203,-0.09090661163786438,16/10/23,32.666666666666664
676,677,英超,16/12/26,0,1,切尔西,3,0,伯恩茅斯,1,0,1,0,-1.25,2.75,10.5,3,5,3,5,1,2.6666666666666665,0.3333333333333333,1.3333333333333333,0.0,2.6666666666666665,0.0,1.0,0.7777518527160204,-0.3333250002083281,16/11/06,31.333333333333332
663,664,英超,16/12/31,0,3,切尔西,4,2,斯托克城,2,0,1,0,-1.75,3.0,11.0,5,8,2,3,1,2.0,0.3333333333333333,1.6666666666666667,0.0,2.0,0.0,1.0,0.7142551033527134,-0.09090661163786438,16/11/27,19.666666666666668
629,630,英超,17/01/23,0,1,切尔西,2,0,赫尔,3,0,1,0,-2.0,3.0,11.0,7,9,2,7,1,2.6666666666666665,0.6666666666666666,2.0,0.0,2.3333333333333335,0.0,1.0,0.5999820005399839,-0.07692130181611197,16/12/11,31.333333333333332
618,619,英超,17/02/04,0,1,切尔西,3,1,阿森纳,1,0,1,0,-0.5,2.5,10.5,6,10,7,13,1,3.0,0.6666666666666666,1.6666666666666667,0.0,2.0,0.0,1.0,0.636346281465051,-0.09090661163786438,16/12/26,29.0
594,595,英超,17/02/25,0,1,切尔西,3,1,斯旺西,3,0,1,1,-1.75,3.0,10.5,5,8,1,1,1,3.0,1.0,1.6666666666666667,0.0,2.0,0.0,1.0,0.49998750031249223,-0.09090661163786438,16/12/31,36.666666666666664
559,560,英超,17/04/01,0,3,切尔西,1,2,水晶宫,2,0,1,2,-1.5,2.75,11.0,5,9,2,3,1,2.6666666666666665,0.6666666666666666,1.0,0.0,2.3333333333333335,0.0,1.0,0.5999820005399839,-0.3999880003599892,17/01/23,53.0
546,547,英超,17/04/06,0,1,切尔西,2,1,曼城,3,0,2,1,-0.25,2.5,10.5,1,2,3,9,1,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.0,2.0,0.0,1.0,0.2727198349135933,-0.09090661163786438,17/02/04,35.333333333333336
519,520,英超,17/04/26,0,2,切尔西,4,2,南安普顿,2,0,2,1,-1.25,3.0,10.5,3,6,2,7,1,2.0,1.3333333333333333,1.6666666666666667,0.0,2.6666666666666665,0.0,1.0,0.19999400017999464,-0.23076390544833578,17/02/25,35.0
495,496,英超,17/05/09,0,0,切尔西,3,0,米德尔斯堡,2,0,2,0,-2.25,3.5,10.5,3,8,1,1,1,2.3333333333333335,1.6666666666666667,2.0,0.0,2.3333333333333335,0.0,1.0,0.16666250010416409,-0.07692130181611197,17/04/01,28.0
483,484,英超,17/05/16,0,2,切尔西,4,3,沃特福德,5,1,2,1,-1.75,3.0,10.5,5,8,2,3,1,3.0,1.0,1.0,0.0,2.3333333333333335,0.0,1.0,0.49998750031249223,-0.3999880003599892,17/04/06,22.333333333333332
471,472,英超,17/05/21,0,1,切尔西,5,1,桑德兰,1,0,1,1,-2.75,3.75,10.5,8,11,0,1,1,3.6666666666666665,1.6666666666666667,1.3333333333333333,0.0,3.0,0.3333333333333333,1.0,0.3749929688818335,-0.38460650908055977,17/04/26,14.0
466,467,英超,17/08/12,2,4,切尔西,2,3,伯恩利,3,0,0,3,-1.25,2.75,11.0,1,8,2,5,1,4.0,1.3333333333333333,1.0,0.0,2.6666666666666665,0.3333333333333333,1.0,0.4999906251757781,-0.45453305818932205,17/05/09,88.66666666666667
441,442,英超,17/08/27,0,2,切尔西,2,0,埃弗顿,2,0,2,0,-1.0,2.5,11.0,2,6,0,3,1,3.6666666666666665,2.3333333333333335,2.3333333333333335,0.6666666666666666,3.0,0.3333333333333333,1.0,0.22221851858024586,-0.12499765629394445,17/05/16,72.0
420,421,英超,17/09/17,1,2,切尔西,0,0,阿森纳,3,0,0,0,-0.75,2.75,11.0,2,5,1,1,1,3.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.0,0.0,1.0,0.38460650908055977,0.07692130181611197,17/05/21,58.666666666666664
402,403,英超,17/10/01,0,0,切尔西,0,1,曼城,2,0,0,0,0.0,2.75,10.5,2,4,3,8,1,1.3333333333333333,1.0,2.6666666666666665,1.0,2.6666666666666665,0.0,1.0,0.14285102067054267,0.0,17/08/12,33.0
387,388,英超,17/10/21,0,2,切尔西,4,2,沃特福德,3,0,1,1,-1.5,3.0,11.0,4,6,1,6,1,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.0,1.0,0.33330000333300003,-0.2727198349135933,17/08/27,36.333333333333336
359,360,英超,17/11/06,0,1,切尔西,1,0,曼联,3,0,0,0,-0.25,2.25,10.5,3,4,2,7,1,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,1.0,0.14285102067054267,-0.3333250002083281,17/09/17,34.0
332,333,英超,17/11/30,0,1,切尔西,1,0,斯旺西,0,0,0,0,-2.0,3.0,10.0,7,15,0,1,1,1.6666666666666667,1.0,1.0,0.0,2.6666666666666665,0.0,1.0,0.24999062535154928,-0.45453305818932205,17/10/01,41.333333333333336
328,329,英超,17/12/02,0,0,切尔西,3,1,纽卡斯尔,1,0,2,1,-1.75,3.0,11.0,5,11,1,4,1,2.0,0.6666666666666666,1.3333333333333333,0.0,2.0,0.0,1.0,0.4999812507030987,-0.19999400017999464,17/10/21,23.333333333333332
297,298,英超,17/12/16,0,1,切尔西,1,0,南安普顿,3,0,1,0,-1.25,2.75,10.5,3,8,1,4,1,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,0.0,1.0,0.6666333349999167,-0.3333166674999583,17/11/06,23.333333333333332
273,274,英超,17/12/26,0,0,切尔西,2,0,布莱顿,1,0,0,0,-2.0,2.75,11.0,5,13,0,1,1,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,0.0,1.0,0.6666333349999167,-0.3333166674999583,17/11/30,20.0
265,266,英超,17/12/30,0,1,切尔西,5,0,斯托克城,1,0,3,0,-2.5,3.5,11.5,4,7,0,0,1,2.0,0.3333333333333333,0.3333333333333333,0.0,1.6666666666666667,0.0,1.0,0.7142551033527134,-0.6666333349999167,17/12/02,15.333333333333334
244,245,英超,18/01/13,0,2,切尔西,0,0,莱斯特,3,1,0,0,-1.5,3.0,11.5,3,6,2,3,1,2.6666666666666665,0.0,0.6666666666666666,0.0,1.6666666666666667,0.0,1.0,0.9999625014061971,-0.428553062011628,17/12/16,20.0
225,226,英超,18/02/01,0,1,切尔西,0,3,伯恩茅斯,0,0,0,0,-1.25,2.75,11.0,4,8,3,5,1,2.3333333333333335,0.0,1.0,0.0,1.6666666666666667,0.3333333333333333,1.0,0.9999571446937987,-0.24999062535154928,17/12/26,29.666666666666668
199,200,英超,18/02/13,0,0,切尔西,3,0,西布朗维奇,2,0,1,0,-1.5,2.5,10.5,4,8,4,7,1,1.6666666666666667,1.0,1.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,1.0,0.24999062535154928,0.0,17/12/30,29.333333333333332
172,173,英超,18/03/11,0,1,切尔西,2,1,水晶宫,2,0,2,0,-1.5,2.75,11.0,7,12,1,3,1,1.0,1.0,1.0,0.0,1.6666666666666667,0.3333333333333333,1.0,0.0,-0.24999062535154928,18/01/13,40.333333333333336
155,156,英超,18/04/01,0,0,切尔西,1,3,托特纳姆热刺,1,0,1,1,-0.25,2.5,11.0,0,5,2,5,1,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,0.0,1.0,0.11110740753086013,-0.3333166674999583,18/02/01,42.333333333333336
145,146,英超,18/04/08,0,0,切尔西,1,1,西汉姆,1,0,1,0,-1.75,3.0,10.5,5,10,3,6,1,2.0,1.3333333333333333,0.3333333333333333,0.0,1.6666666666666667,0.0,1.0,0.19999400017999464,-0.6666333349999167,18/02/13,29.666666666666668
106,107,英超,18/05/06,0,3,切尔西,1,0,利物浦,2,0,1,0,-0.25,2.75,10.0,0,3,1,1,1,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,1.3333333333333333,0.0,1.0,-0.11110740753086013,-0.5999640021598704,18/03/11,39.666666666666664
103,104,英超,18/05/10,0,1,切尔西,1,1,哈德斯菲尔德,1,0,0,0,-1.5,2.5,10.5,4,9,0,0,1,1.0,1.3333333333333333,1.0,0.0,1.3333333333333333,0.0,1.0,-0.14285102067054267,-0.14285102067054267,18/04/01,25.0
73,74,英超,18/08/19,0,0,切尔西,3,2,阿森纳,2,0,2,2,-0.5,3.0,10.0,1,5,0,1,1,1.0,0.6666666666666666,1.3333333333333333,0.0,1.3333333333333333,0.0,1.0,0.19998800071995684,0.0,18/04/08,113.0
57,58,英超,18/09/01,0,2,切尔西,2,0,伯恩茅斯,2,0,0,0,-1.5,3.25,11.0,5,7,1,6,1,1.6666666666666667,1.0,1.3333333333333333,0.0,1.6666666666666667,0.0,1.0,0.24999062535154928,-0.11110740753086013,18/05/06,81.66666666666667
